time,thermofilter_temp_c
1692129482711,46.0
1692129482810,46.5
1692129482910,46.5
1692129483010,46.25
1692129483111,46.5
1692129483211,46.5
1692129483311,46.25
1692129483411,46.5
1692129483510,46.5
1692129483611,46.25
1692129483710,46.75
1692129483811,46.75
1692129483911,46.75
1692129484011,46.75
1692129484111,46.75
1692129484211,46.75
1692129484311,46.75
1692129484411,46.5
1692129484510,46.75
1692129484611,46.75
1692129484711,46.5
1692129484811,46.75
1692129484911,46.75
1692129485011,46.5
1692129485111,46.75
1692129485211,46.75
1692129485311,46.5
1692129485411,46.75
1692129485511,46.75
1692129485610,46.5
1692129485711,46.75
1692129485811,46.75
1692129485911,46.5
1692129486011,46.75
1692129486111,46.75
1692129486211,46.75
1692129486311,46.75
1692129486411,46.75
1692129486511,47.0
1692129486611,47.0
1692129486710,46.75
1692129486811,47.0
1692129486911,46.75
1692129487011,46.5
1692129487111,46.75
1692129487211,47.0
1692129487311,46.5
1692129487410,47.0
1692129487510,46.75
1692129487611,46.5
1692129487711,46.75
1692129487810,46.75
1692129487911,46.75
1692129488011,47.0
1692129488111,47.0
1692129488211,47.0
1692129488311,47.0
1692129488411,47.0
1692129488511,46.75
1692129488611,47.0
1692129488711,46.75
1692129488811,47.0
1692129488911,47.0
1692129489010,46.75
1692129489111,47.0
1692129489211,47.0
1692129489310,46.75
1692129489410,47.0
1692129489511,47.0
1692129489611,46.75
1692129489711,47.0
1692129489811,47.0
1692129489911,46.5
1692129490010,47.0
1692129490111,47.0
1692129490210,46.75
1692129490311,47.0
1692129490411,47.0
1692129490511,47.0
1692129490610,47.0
1692129490711,46.75
1692129490811,47.0
1692129490911,47.0
1692129491011,47.0
1692129491110,47.0
1692129491210,47.0
1692129491311,47.0
1692129491410,47.0
1692129491510,47.0
1692129491611,46.75
1692129491710,47.0
1692129491810,47.0
1692129491910,46.5
1692129492011,47.0
1692129492111,47.0
1692129492211,46.75
1692129492311,47.0
1692129492411,47.0
1692129492510,47.0
1692129492611,47.0
1692129492711,47.0
1692129492811,46.75
1692129492911,47.0
1692129493011,46.75
1692129493111,47.0
1692129493211,46.75
1692129493310,46.5
1692129493411,46.75
1692129493511,47.0
1692129493611,46.75
1692129493711,47.0
1692129493810,47.0
1692129493910,46.75
1692129494011,47.0
1692129494110,47.0
1692129494210,46.75
1692129494310,47.0
1692129494411,47.0
1692129494511,47.0
1692129494610,47.0
1692129494711,47.0
1692129494811,47.0
1692129494911,47.0
1692129495010,47.0
1692129495110,47.0
1692129495211,47.0
1692129495311,46.75
1692129495410,47.0
1692129495511,47.0
1692129495611,46.5
1692129495710,47.0
1692129495811,47.0
1692129495912,46.5
1692129496010,46.75
1692129496110,47.0
1692129496211,46.75
1692129496311,47.0
1692129496410,47.0
1692129496511,46.75
1692129496611,47.0
1692129496711,47.0
1692129496811,46.75
1692129496911,47.0
1692129497011,46.75
1692129497111,47.0
1692129497211,47.0
1692129497310,47.0
1692129497411,47.0
1692129497511,47.0
1692129497610,46.5
1692129497710,47.0
1692129497811,47.0
1692129497910,46.5
1692129498011,47.0
1692129498111,47.0
1692129498211,46.5
1692129498311,47.0
1692129498411,47.0
1692129498511,46.75
1692129498611,47.0
1692129498710,46.75
1692129498811,47.0
1692129498911,46.75
1692129499011,46.75
1692129499111,47.0
1692129499211,47.0
1692129499311,46.75
1692129499411,46.75
1692129499511,47.0
1692129499611,46.5
1692129499711,46.75
1692129499810,46.75
1692129499911,46.25
1692129500011,46.75
1692129500111,47.0
1692129500211,46.5
1692129500311,46.75
1692129500410,46.75
1692129500510,46.25
1692129500611,46.75
1692129500711,46.75
1692129500811,46.75
1692129500911,47.0
1692129501011,46.75
1692129501111,46.75
1692129501210,46.75
1692129501311,46.75
1692129501410,46.75
1692129501511,46.75
1692129501610,46.75
1692129501710,46.75
1692129627111,41.75
1692129627211,42.5
1692129627311,42.5
1692129627411,42.25
1692129627510,42.75
1692129627610,42.75
1692129627711,43.5
1692129627810,44.0
1692129627911,44.75
1692129628011,46.25
1692129628111,45.75
1692129628211,47.0
1692129628311,46.0
1692129628411,46.75
1692129628510,48.75
1692129628610,49.75
1692129628711,49.75
1692129628811,49.25
1692129628911,51.5
1692129629011,51.0
1692129629111,51.0
1692129629211,51.25
1692129629311,51.25
1692129629410,51.5
1692129629511,51.75
1692129629611,52.0
1692129629711,51.75
1692129629811,52.0
1692129629911,52.0
1692129630011,52.25
1692129630111,52.25
1692129630211,52.0
1692129630310,52.0
1692129630411,52.0
1692129630510,51.75
1692129630610,51.75
1692129630711,51.75
1692129630810,51.75
1692129630911,51.75
1692129631011,52.0
1692129631111,51.75
1692129631210,52.0
1692129631311,52.0
1692129631411,51.75
1692129631511,51.5
1692129631611,51.5
1692129631710,51.5
1692129631811,52.0
1692129631911,52.0
1692129632011,51.75
1692129632110,51.75
1692129632210,51.75
1692129632310,51.75
1692129632411,52.0
1692129632511,51.5
1692129632611,51.75
1692129632711,52.0
1692129632811,51.5
1692129632910,51.75
1692129633010,51.75
1692129633110,51.75
1692129633210,51.75
1692129633311,51.75
1692129633411,51.5
1692129633510,51.75
1692129633611,51.75
1692129633710,51.5
1692129633810,51.5
1692129633911,51.75
1692129634011,51.5
1692129634111,51.75
1692129634211,51.75
1692129634311,51.75
1692129634411,51.75
1692129634510,51.5
1692129634610,51.75
1692129634711,51.75
1692129634811,51.75
1692129634911,51.75
1692129635011,51.75
1692129635111,51.5
1692129635211,51.75
1692129635311,52.0
1692129635411,51.25
1692129635511,51.75
1692129635611,51.75
1692129635711,51.75
1692129635811,51.75
1692129635911,51.75
1692129636011,51.5
1692129636111,52.0
1692129636210,52.25
1692129636311,52.0
1692129636411,52.0
1692129636510,51.75
1692129636611,52.0
1692129636711,52.0
1692129636810,52.0
1692129636910,52.0
1692129637011,52.0
1692129637111,52.0
1692129637211,52.0
1692129637311,52.25
1692129637411,52.0
1692129637510,52.25
1692129637611,52.25
1692129637710,52.0
1692129637811,52.25
1692129637911,52.25
1692129638010,52.0
1692129638111,52.5
1692129638211,52.25
1692129638310,52.25
1692129638410,52.5
1692129638511,52.5
1692129638611,52.5
1692129638710,52.5
1692129638811,52.25
1692129638911,52.5
1692129639010,52.5
1692129639111,52.25
1692129639210,52.25
1692129639310,52.5
1692129639410,52.25
1692129639511,52.5
1692129639610,52.25
1692129639711,52.5
1692129639811,52.5
1692129639910,52.5
1692129640011,52.25
1692129640110,52.75
1692129640211,52.75
1692129640311,52.75
1692129640411,52.75
1692129640510,52.75
1692129640610,52.75
1692129640711,52.75
1692129640810,52.75
1692129640910,53.0
1692129641011,53.0
1692129641111,53.0
1692129641211,52.75
1692129641310,52.75
1692129641411,52.25
1692129641511,52.75
1692129641611,52.5
1692129641710,52.5
1692129641810,53.0
1692129641910,53.0
1692129642010,52.75
1692129642110,53.25
1692129642211,53.0
1692129642311,53.0
1692129642410,53.0
1692129642510,53.0
1692129642610,53.25
1692129642711,53.25
1692129642810,53.25
1692129642910,53.25
1692129643011,53.25
1692129643111,53.25
1692129643211,53.25
1692129643310,53.25
1692129643411,52.75
1692129643510,53.25
1692129643610,53.25
1692129643710,53.0
1692129643810,53.5
1692129643910,53.5
1692129644011,52.75
1692129644110,53.5
1692129644211,53.5
1692129644310,53.0
1692129644411,53.5
1692129644511,53.5
1692129644611,53.5
1692129644711,53.5
1692129644810,53.75
1692129644910,53.5
1692129645010,53.5
1692129645110,53.5
1692129645211,53.75
1692129645311,53.5
1692129645411,53.25
1692129645511,53.25
1692129645611,53.25
1692129645711,53.0
1692129645810,53.5
1692129645911,53.5
1692129646010,53.5
1692129646110,53.75
1692129646211,53.75
1692129646311,53.25
1692129646410,54.0
1692129646511,53.75
1692129646614,54.0
1692129646711,54.0
1692129646810,54.0
1692129646911,54.0
1692129647011,54.0
1692129647111,53.75
1692129647210,54.25
1692129647311,54.0
1692129647411,54.0
1692129647511,54.0
1692129647611,53.75
1692129647711,53.5
1692129647811,54.0
1692129647910,54.0
1692129648011,54.0
1692129648111,54.0
1692129648211,53.75
1692129648310,53.5
1692129648411,54.25
1692129648511,54.25
1692129648611,54.0
1692129648711,54.0
1692129648810,54.0
1692129648911,54.0
1692129649010,54.0
1692129649111,54.0
1692129649210,54.25
1692129649310,54.25
1692129649411,54.25
1692129649511,54.25
1692129649611,54.25
1692129649711,54.0
1692129649810,54.25
1692129649911,54.25
1692129650010,54.0
1692129650110,54.25
1692129650211,54.25
1692129650310,54.0
1692129650411,54.25
1692129650510,54.25
1692129650611,54.0
1692129650710,54.25
1692129650810,54.25
1692129650910,54.25
1692129651011,54.25
1692129651110,54.25
1692129651211,54.5
1692129651310,54.5
1692129651410,54.25
1692129651511,54.5
1692129651610,54.5
1692129651710,54.25
1692129651811,54.5
1692129651910,54.5
1692129652011,54.0
1692129652111,54.25
1692129652211,54.25
1692129652310,54.25
1692129652410,54.5
1692129652511,54.25
1692129652610,54.0
1692129652711,54.25
1692129652810,54.5
1692129652911,54.5
1692129653011,54.25
1692129653111,54.5
1692129653211,54.5
1692129653311,54.25
1692129653410,54.25
1692129653511,54.5
1692129653611,54.5
1692129653711,54.25
1692129653811,54.5
1692129653911,54.5
1692129654010,54.25
1692129654110,54.5
1692129654211,54.5
1692129654311,54.5
1692129654410,54.5
1692129654511,54.5
1692129654611,54.25
1692129654710,54.5
1692129654811,54.75
1692129654911,54.25
1692129655010,54.5
1692129655111,54.5
1692129655211,54.5
1692129655311,54.5
1692129655411,54.25
1692129655511,54.5
1692129655611,54.75
1692129655710,54.75
1692129655811,54.5
1692129655911,54.5
1692129656010,54.0
1692129656110,54.5
1692129656211,54.5
1692129656310,54.25
1692129656410,54.75
1692129656510,54.75
1692129656610,54.25
1692129656710,54.75
1692129656811,54.75
1692129656910,54.5
1692129657011,54.75
1692129657111,54.75
1692129657211,54.5
1692129657311,54.5
1692129657411,54.5
1692129657511,54.75
1692129657611,54.5
1692129657710,54.5
1692129657810,54.75
1692129657911,54.75
1692129658010,54.5
1692129658111,54.75
1692129658211,54.75
1692129658310,54.25
1692129658411,54.5
1692129658511,54.5
1692129658610,54.25
1692129658711,54.75
1692129658810,54.5
1692129658911,54.5
1692129659011,54.5
1692129659111,54.5
1692129659211,54.5
1692129659311,54.5
1692129659410,54.5
1692129659511,54.75
1692129659610,54.5
1692129659711,54.5
1692129659811,54.75
1692129659911,54.75
1692129660011,54.75
1692129660111,54.5
1692129660211,54.5
1692129660311,54.25
1692129660411,54.5
1692129660511,54.75
1692129660611,54.5
1692129660711,54.75
1692129660811,54.75
1692129660911,54.25
1692129661010,54.75
1692129661113,54.75
1692129661211,54.5
1692129661311,54.5
1692129661411,54.75
1692129661511,54.5
1692129661611,54.75
1692129661710,54.5
1692129661810,54.5
1692129661910,54.5
1692129662010,54.5
1692129662111,54.5
1692129662210,54.5
1692129662311,54.25
1692129662410,54.75
1692129662511,54.75
1692129662611,54.5
1692129662710,54.5
1692129662811,54.5
1692129662911,54.25
1692129663010,54.75
1692129663111,54.5
1692129663211,54.25
1692129663310,54.75
1692129663411,54.75
1692129663511,54.75
1692129663611,54.75
1692129663711,54.75
1692129663810,54.75
1692129663911,54.75
1692129664011,54.5
1692129664110,54.75
1692129664210,54.5
1692129664310,54.25
1692129664410,54.5
1692129664510,54.75
1692129664611,54.25
1692129664710,54.5
1692129664810,54.5
1692129664910,54.25
1692129665011,54.75
1692129665111,54.5
1692129665211,54.25
1692129665311,54.5
1692129665411,54.25
1692129665511,54.5
1692129665611,54.5
1692129665711,54.5
1692129665810,54.5
1692129665911,54.5
1692129666011,54.5
1692129666110,54.5
1692129666211,54.5
1692129666311,54.5
1692129666411,54.5
1692129666511,54.5
1692129666611,54.25
1692129666711,54.5
1692129666811,54.5
1692129666911,54.0
1692129667011,54.75
1692129667111,54.5
1692129667211,54.0
1692129667311,54.5
1692129667411,54.5
1692129667511,54.25
1692129667611,54.5
1692129667710,54.5
1692129667811,54.5
1692129667911,54.25
1692129668011,54.5
1692130707883,44.75
1692130707983,45.0
1692130708082,44.75
1692130708182,44.75
1692130708282,45.0
1692130708383,45.0
1692130708482,44.75
1692130708582,45.25
1692130708682,45.5
1692130708782,45.25
1692130708882,48.0
1692130708982,48.5
1692130709082,48.0
1692130709183,48.5
1692130709283,48.5
1692130709383,48.75
1692130709482,49.0
1692130709582,49.25
1692130709682,49.5
1692130709782,49.75
1692130709882,50.0
1692130709983,50.5
1692130710082,50.25
1692130710183,50.0
1692130710282,50.25
1692130710383,50.25
1692130710482,50.25
1692130710582,50.75
1692130710682,50.75
1692130710783,50.25
1692130710882,50.75
1692130710982,50.75
1692130711083,50.75
1692130711182,50.75
1692130711282,50.75
1692130711382,50.75
1692130711483,50.75
1692130711583,50.5
1692130711683,50.25
1692130711782,50.25
1692130711882,50.0
1692130711982,50.5
1692130712082,50.5
1692130712183,50.5
1692130712283,50.5
1692130712382,50.5
1692130712483,50.0
1692130712582,50.5
1692130712683,50.5
1692130712783,50.0
1692130712883,50.5
1692130712983,50.5
1692130713083,50.0
1692130713182,50.25
1692130713282,50.5
1692130713383,50.25
1692130713483,50.5
1692130713583,50.5
1692130713682,50.5
1692130713783,50.5
1692130713883,50.25
1692130713983,50.25
1692130714083,50.25
1692130714182,50.25
1692130714282,50.5
1692130714382,50.5
1692130714483,50.25
1692130714583,50.5
1692130714682,50.5
1692130714783,50.0
1692130714882,50.5
1692130714982,50.5
1692130715083,50.25
1692130715182,50.5
1692130715282,50.25
1692130715382,50.25
1692130715483,50.5
1692130715582,50.5
1692130715682,50.5
1692130715782,50.5
1692130715882,50.5
1692130715982,50.5
1692130716082,50.75
1692130716183,50.5
1692130716283,50.75
1692130716382,50.5
1692130716482,50.5
1692130716582,50.75
1692130716682,50.75
1692130716783,50.25
1692130716882,50.5
1692130716982,50.75
1692130717083,50.5
1692130717182,50.75
1692130717283,50.75
1692130717382,50.5
1692130717483,50.75
1692130717583,50.75
1692130717683,50.75
1692130717783,50.75
1692130717882,50.75
1692130717982,51.0
1692130718082,50.75
1692130718183,50.75
1692130718283,50.75
1692130718383,51.0
1692130718483,50.75
1692130718582,51.0
1692130718682,51.0
1692130718783,50.5
1692130718882,51.0
1692130718982,51.0
1692130719083,50.75
1692130719183,51.0
1692130719284,51.0
1692130719383,51.0
1692130719483,51.0
1692130719583,51.0
1692130719683,50.75
1692130719782,51.25
1692130719882,51.25
1692130719982,51.25
1692130720082,51.25
1692130720182,51.25
1692130720282,51.25
1692130720382,51.25
1692130720483,51.0
1692130720582,51.25
1692130720682,51.25
1692130720782,50.75
1692130720882,51.25
1692130720982,51.25
1692130721082,50.75
1692130721182,51.25
1692130721283,51.25
1692130721382,50.75
1692130721483,51.25
1692130721583,51.25
1692130721683,51.0
1692130721783,51.25
1692130721882,51.25
1692130721982,51.25
1692130722082,51.25
1692130722182,51.25
1692130722282,51.25
1692130722382,51.5
1692130722483,51.25
1692130722582,51.25
1692130722682,51.25
1692130722782,51.25
1692130722882,51.5
1692130722983,51.5
1692130723082,51.25
1692130723182,51.5
1692130723282,51.5
1692130723383,51.25
1692130723482,51.5
1692130723583,51.5
1692130723682,51.25
1692130723782,51.5
1692130723882,51.5
1692130723982,51.5
1692130724083,51.5
1692130724183,51.5
1692130724282,51.5
1692130724382,51.5
1692130724483,51.5
1692130724583,51.75
1692130724683,51.5
1692130724783,51.5
1692130724882,51.5
1692130724982,51.75
1692130725082,51.5
1692130725182,51.5
1692130725283,51.5
1692130725382,51.5
1692130725483,51.5
1692130725582,51.5
1692130725682,51.5
1692130725783,51.75
1692130725883,51.75
1692130725983,51.5
1692130726082,51.75
1692130726182,51.75
1692130726282,51.75
1692130726382,51.75
1692130726483,51.5
1692130726582,51.75
1692130726683,51.75
1692130726783,51.75
1692130726882,51.75
1692130726982,51.75
1692130727082,51.5
1692130727183,51.75
1692130727284,51.75
1692130727383,51.5
1692130727482,51.75
1692130727583,52.0
1692130727682,51.75
1692130727783,52.0
1692130727883,52.0
1692130727982,51.75
1692130728083,52.0
1692130728182,52.0
1692130728283,51.75
1692130728383,52.0
1692130728483,52.0
1692130728582,51.75
1692130728683,51.75
1692130728783,51.75
1692130728883,52.0
1692130728982,52.0
1692130729082,51.75
1692130729182,52.0
1692130729282,52.0
1692130729383,51.75
1692130729483,52.0
1692130729583,52.0
1692130729682,51.75
1692130729782,52.0
1692130729883,52.0
1692130729983,51.75
1692130730083,52.0
1692130730183,52.0
1692130730282,51.75
1692130730382,52.0
1692130730482,52.0
1692130730583,52.0
1692130730683,52.0
1692130730782,52.0
1692130730883,52.0
1692130730983,52.0
1692130731083,52.0
1692130731183,52.0
1692130731282,52.0
1692130731382,52.0
1692130731482,52.0
1692130731583,52.0
1692130731682,51.75
1692130731783,52.0
1692130731883,52.0
1692130731982,52.0
1692130732083,52.0
1692130732183,52.0
1692130732283,51.75
1692130732382,52.25
1692130732482,52.25
1692130732582,52.25
1692130732683,52.25
1692130732783,52.0
1692130732882,52.25
1692130732982,52.25
1692130733082,52.0
1692130733182,52.25
1692130733282,52.0
1692130733382,52.0
1692130733482,52.25
1692130733582,52.25
1692130733683,52.0
1692130733782,52.25
1692130733882,52.25
1692130733983,51.75
1692130734082,52.25
1692130734183,52.25
1692130734282,52.0
1692130734382,52.25
1692130734482,52.25
1692130734583,52.0
1692130734683,52.0
1692130734782,52.25
1692130734882,52.25
1692130734982,52.25
1692130735083,52.0
1692130735183,52.25
1692130735282,52.25
1692130735384,52.0
1692130735482,52.25
1692130735583,52.25
1692130735683,51.75
1692130735782,52.25
1692130735883,52.25
1692130735982,52.0
1692130736082,52.25
1692130736183,52.25
1692130736282,52.0
1692130736382,52.25
1692130736482,52.25
1692130736582,52.0
1692130736683,52.25
1692130736782,52.25
1692130736882,52.25
1692130736982,52.25
1692130737082,52.0
1692130737182,52.25
1692130737282,52.25
1692130737382,52.0
1692130737482,52.25
1692130737582,52.25
1692130737682,51.75
1692130737783,52.25
1692130737883,52.25
1692130737983,52.0
1692130738082,52.25
1692130738183,52.25
1692130738282,52.0
1692130738382,52.25
1692130738483,52.25
1692130738582,52.0
1692130738682,52.25
1692130738782,52.25
1692130738882,52.25
1692130738982,52.25
1692130814583,49.5
1692130814683,49.5
1692130814782,49.25
1692130814883,49.5
1692130814983,49.75
1692130815083,51.0
1692130815182,51.5
1692130815283,52.25
1692130815382,55.5
1692130815482,55.75
1692130815583,56.0
1692130815682,57.0
1692130815783,57.25
1692130815882,57.5
1692130815983,57.75
1692130816083,58.0
1692130816182,58.0
1692130816283,58.75
1692130816383,58.75
1692130816483,58.75
1692130816582,59.25
1692130816683,59.75
1692130816782,59.5
1692130816882,60.0
1692130816982,60.0
1692130817083,59.5
1692130817183,59.25
1692130817283,59.5
1692130817382,59.5
1692130817482,59.75
1692130817582,59.5
1692130817682,59.75
1692130817782,59.75
1692130817883,59.5
1692130817982,59.5
1692130818082,59.5
1692130818182,59.0
1692130818282,59.5
1692130818383,59.5
1692130818482,59.0
1692130818582,59.5
1692130818682,59.25
1692130818783,59.0
1692130818883,59.25
1692130818982,59.25
1692130819082,59.25
1692130819182,59.0
1692130819283,59.0
1692130819382,59.0
1692130819483,59.0
1692130819582,59.0
1692130819683,59.0
1692130819782,59.0
1692130819882,58.75
1692130819982,59.0
1692130820083,59.0
1692130820182,58.5
1692130820282,59.0
1692130820382,59.0
1692130820483,58.25
1692130820582,58.5
1692130820682,58.5
1692130820782,58.25
1692130820883,58.5
1692130820982,58.5
1692130821082,58.25
1692130821183,58.5
1692130821283,58.5
1692130821383,58.75
1692130821482,58.75
1692130821583,58.75
1692130821683,58.75
1692130821782,58.75
1692130821882,58.75
1692130821983,59.0
1692130822083,59.0
1692130822182,58.75
1692130822283,59.0
1692130822382,59.0
1692130822482,58.5
1692130822582,59.0
1692130822683,59.0
1692130822783,58.75
1692130822883,59.0
1692130822983,59.0
1692130823083,58.75
1692130823182,59.0
1692130823283,59.0
1692130823383,59.0
1692130823483,59.0
1692130823582,59.0
1692130823682,59.0
1692130823782,59.0
1692130823882,59.0
1692130823982,59.25
1692130824082,59.25
1692130824182,59.0
1692130824282,59.25
1692130824383,59.25
1692130824482,59.25
1692130824583,59.25
1692130824683,59.5
1692130824783,59.0
1692130824882,59.5
1692130824983,59.5
1692130825082,59.0
1692130825184,59.5
1692130825282,59.5
1692130825382,59.25
1692130825482,59.5
1692130825583,59.5
1692130825684,59.5
1692130825782,59.5
1692130825882,59.5
1692130825982,59.5
1692130826083,59.5
1692130826183,59.5
1692130826282,59.75
1692130826383,59.75
1692130826483,59.5
1692130826583,59.75
1692130826682,59.75
1692130826782,59.5
1692130826883,59.75
1692130826983,59.75
1692130827083,59.5
1692130827182,59.75
1692130827283,59.75
1692130827383,59.5
1692130827483,59.75
1692130827582,60.0
1692130827683,60.0
1692130827783,60.0
1692130827882,60.0
1692130827982,60.0
1692130828082,60.0
1692130828182,60.0
1692130828282,60.0
1692130828382,60.0
1692130828483,59.75
1692130828583,60.0
1692130828682,60.0
1692130828783,59.75
1692130828883,60.25
1692130828982,60.25
1692130829083,59.75
1692130829183,60.25
1692130829282,60.25
1692130829382,59.75
1692130829483,60.25
1692130829582,60.25
1692130829682,60.25
1692130829782,60.25
1692130829882,60.25
1692130829983,60.5
1692130830082,60.5
1692130830183,60.5
1692130830282,60.5
1692130830382,60.5
1692130830482,60.25
1692130830583,60.5
1692130830682,60.5
1692130830782,60.25
1692130830883,60.5
1692130830982,60.75
1692130831083,60.25
1692130831182,60.5
1692130831282,60.5
1692130831383,60.25
1692130831482,60.75
1692130831583,60.75
1692130831683,60.75
1692130831782,60.75
1692130831882,60.75
1692130831982,60.75
1692130832083,60.75
1692130832182,60.75
1692130832282,60.75
1692130832382,61.0
1692130832482,60.75
1692130832582,61.0
1692130832682,61.0
1692130832782,60.5
1692130832882,61.0
1692130832982,60.75
1692130833082,60.75
1692130833182,61.0
1692130833283,61.0
1692130833382,60.75
1692130833482,61.0
1692130833582,61.0
1692130833682,60.75
1692130833782,61.0
1692130833883,61.0
1692130833982,61.0
1692130834083,61.0
1692130834183,61.0
1692130834282,61.0
1692130834382,61.0
1692130834482,61.0
1692130834582,61.0
1692130834683,61.25
1692130834783,61.0
1692130834882,61.25
1692130834983,61.25
1692130835083,61.0
1692130835182,61.25
1692130835282,61.25
1692130835382,61.0
1692130835482,61.25
1692130835582,61.25
1692130835682,61.0
1692130835783,61.25
1692130835882,61.25
1692130835982,61.25
1692130836082,61.25
1692130836183,61.25
1692130836282,61.25
1692130836383,61.25
1692130836482,61.25
1692130836583,61.25
1692130836683,61.5
1692130836782,61.25
1692130836883,61.5
1692130836982,61.25
1692130837083,61.25
1692130837183,61.5
1692130837283,61.5
1692130837383,61.0
1692130837483,61.5
1692130837582,61.5
1692130837682,61.25
1692130837782,61.5
1692130837883,61.5
1692130837983,61.25
1692130838083,61.5
1692130838183,61.5
1692130838283,61.5
1692130838383,61.5
1692130838483,61.5
1692130838582,61.5
1692130838682,61.5
1692130838783,61.5
1692130838883,61.5
1692130838982,61.5
1692130839082,61.25
1692130839182,61.5
1692130839282,61.5
1692130839382,61.25
1692130839482,61.5
1692130839582,61.5
1692130839682,61.25
1692130839783,61.5
1692130839882,61.5
1692130839983,61.5
1692130840083,61.75
1692130840183,61.75
1692130840283,61.5
1692130840382,61.5
1692130840482,61.75
1692130840583,61.75
1692130840683,61.75
1692130840783,61.5
1692130840883,61.75
1692130840982,61.75
1692130841082,61.5
1692130841182,61.75
1692130841283,61.75
1692130841382,61.5
1692130841482,61.75
1692130841582,61.75
1692130841682,61.5
1692130841783,61.75
1692130841882,61.75
1692130841982,61.25
1692130842083,61.75
1692130842183,61.75
1692130842282,61.5
1692130842382,61.75
1692130842482,61.75
1692130842582,61.75
1692130842682,61.75
1692130842782,61.5
1692130842882,61.75
1692130842982,61.75
1692130843083,61.75
1692130843183,61.75
1692130843283,61.75
1692130843382,61.5
1692130843483,61.75
1692130843582,61.75
1692130843683,61.5
1692130843783,61.75
1692130843882,61.75
1692130843982,61.5
1692130844083,61.75
1692130844182,61.75
1692130844282,61.5
1692130844382,61.75
1692130844483,61.75
1692130844582,61.75
1692130844683,61.75
1692130844783,61.75
1692130844882,62.0
1692130844983,62.0
1692130845082,61.75
1692130845183,62.0
1692130845282,61.75
1692130845383,61.5
1692130845483,61.75
1692130845582,61.75
1692130845682,61.5
1692130845782,61.75
1692130845882,61.75
1692130845982,61.75
1692130846082,61.75
1692130846182,61.5
1692130846283,61.75
1692130846382,61.75
1692130846482,61.75
1692130846582,61.75
1692130846682,61.75
1692130846782,61.75
1692130846882,61.75
1692130846983,61.75
1692130847083,61.75
1692130847182,61.75
1692130847283,61.75
1692130847383,61.75
1692130847483,61.75
1692130847582,61.75
1692130847682,61.5
1692130847783,61.75
1692130847883,61.75
1692130847982,61.5
1692130848082,61.75
1692130848182,61.75
1692130848283,61.5
1692130848383,61.75
1692130848483,61.75
1692130848583,61.5
1692130848682,61.75
1692130848782,61.75
1692130848883,61.75
1692130848983,61.75
1692130849082,61.75
1692130849183,61.75
1692130849283,61.75
1692130849383,61.75
1692130849482,61.75
1692130849582,62.0
1692130849682,61.25
1692130849782,61.75
1692130849883,61.75
1692130849982,61.75
1692130850083,61.75
1692130850182,61.75
1692130850282,61.5
1692130850383,62.0
1692130850482,61.75
1692130850582,61.5
1692130850682,61.75
1692130850783,61.75
1692130850883,61.75
1692130850982,61.75
1692130851082,61.75
1692130851182,61.75
1692130851282,61.75
1692130851383,61.75
1692130851483,61.75
1692130851583,61.75
1692130851683,61.5
1692130851782,61.75
1692130851883,61.75
1692130851982,61.5
1692130852082,61.75
1692130852183,61.75
1692130852283,61.5
1692130852382,61.75
1692130852483,61.75
1692130852582,61.5
1692130852683,61.75
1692130852782,61.75
1692130852882,61.75
1692130852982,61.75
1692130853082,61.75
1692130853182,61.75
1692130853282,61.75
1692130853383,61.75
1692130853482,61.75
1692130853583,61.75
1692130853683,61.5
1692130853782,61.75
1692130853882,61.75
1692130853983,61.5
1692130854082,61.75
1692130854182,61.75
1692130854282,61.5
1692130854382,61.5
1692130854483,61.75
1692130854582,61.25
1692130854683,61.75
1692130854783,61.5
1692130854882,61.25
1692130854983,61.5
1692130855082,61.5
1692130855183,61.75
1692130855282,61.75
1692130855382,57.25
1692131035882,55.75
1692131035982,56.75
1692131036082,56.5
1692131036182,56.25
1692131036283,58.75
1692131036383,59.5
1692131036483,59.5
1692131036582,60.75
1692131036682,61.0
1692131036782,62.25
1692131036883,62.5
1692131036983,62.5
1692131037083,64.0
1692131037183,64.25
1692131037282,64.0
1692131037382,65.0
1692131037482,65.25
1692131037583,65.0
1692131037682,65.75
1692131037782,65.5
1692131037882,65.25
1692131037982,65.75
1692131038082,66.25
1692131038183,66.0
1692131038283,67.0
1692131038382,67.0
1692131038483,66.5
1692131038582,67.0
1692131038682,67.0
1692131038782,66.5
1692131038882,66.75
1692131038982,66.5
1692131039082,66.25
1692131039183,66.5
1692131039282,66.5
1692131039382,66.75
1692131039483,66.25
1692131039583,66.25
1692131039683,66.25
1692131039783,66.5
1692131039883,65.75
1692131039982,66.5
1692131040082,66.25
1692131040183,66.0
1692131040283,66.0
1692131040383,66.25
1692131040483,66.0
1692131040582,66.25
1692131040682,66.5
1692131040782,66.25
1692131040883,66.25
1692131040983,66.5
1692131041083,66.25
1692131041184,66.25
1692131041283,66.5
1692131041383,66.25
1692131041483,66.25
1692131041583,66.0
1692131041682,66.5
1692131041782,66.25
1692131041882,66.0
1692131041982,66.5
1692131042083,66.5
1692131042183,66.5
1692131042283,66.5
1692131042383,66.75
1692131042482,66.25
1692131042582,66.5
1692131042682,66.75
1692131042782,66.5
1692131042883,66.75
1692131042982,66.75
1692131043082,66.75
1692131043183,66.75
1692131043283,66.75
1692131043382,66.75
