time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1685809385.421589412,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.454186163,7.75,29.375,6.5,27.8125,6.75,27.875
1685809385.486241918,7.75,29.375,6.5,27.8125,6.75,27.875
1685809385.517759677,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.549722433,7.5,29.375,6.25,27.8125,6.5,27.875
1685809385.582261184,7.5,29.375,6.25,27.8125,6.5,27.875
1685809385.613462945,7.75,29.375,6.25,27.8125,6.5,27.875
1685809385.646035696,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.678073451,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.70960021,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.741837964,7.75,29.375,6.5,27.8125,6.75,27.875
1685809385.773604721,7.5,29.375,6.5,27.8125,6.75,27.875
1685809385.807147464,7.5,29.375,6.5,27.8125,6.5,27.875
1685809385.840642208,7.5,29.375,6.25,27.8125,6.5,27.875
1685809385.869462988,7.5,29.375,6.25,27.8125,6.5,27.875
1685809385.901999739,7.5,29.375,6.25,27.8125,6.5,27.875
1685809385.940786443,7.5,29.375,6.5,27.8125,6.5,27.875
1685809385.966385247,7.5,29.375,6.5,27.8125,6.75,27.875
1685809385.998320003,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.030436757,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.062455512,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.094357268,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.12548503,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.158005781,7.75,29.375,6.75,27.8125,6.75,27.875
1685809386.189830538,7.75,29.375,6.75,27.8125,6.75,27.875
1685809386.222313289,7.75,29.375,6.75,27.8125,6.75,27.875
1685809386.254386044,7.75,29.375,6.75,27.8125,6.5,27.875
1685809386.285825803,7.75,29.375,6.5,27.8125,6.5,27.875
1685809386.318314555,7.75,29.3125,6.5,27.8125,6.5,27.875
1685809386.349859313,7.75,29.3125,6.5,27.8125,6.5,27.875
1685809386.381960068,7.75,29.3125,6.5,27.8125,6.5,27.875
1685809386.413609826,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.446241576,8,29.375,-1000,-1000,6.75,27.875
1685809386.478747327,8,29.375,-1000,-1000,6.75,27.875
1685809386.509927089,7.75,29.375,-1000,-1000,6.75,27.875
1685809386.541411848,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.574206597,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.605741356,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.639116101,7.75,29.3125,6.5,27.8125,6.5,27.875
1685809386.669547868,7.75,29.3125,-1000,-1000,6.5,27.8125
1685809386.701566623,7.75,29.375,-1000,-1000,6.5,27.8125
1685809386.733658377,7.75,29.375,-1000,-1000,6.5,27.8125
1685809386.76603713,7.75,29.375,6.5,27.8125,6.75,27.8125
1685809386.797538889,7.75,29.375,6.5,27.8125,6.75,27.8125
1685809386.832911618,7.75,29.375,6.5,27.8125,6.75,27.875
1685809386.862401392,7.75,29.375,6.5,27.8125,6.5,27.875
1685809386.893462155,7.75,29.375,6.75,27.8125,6.5,27.875
1685809386.92545891,7.75,29.375,6.75,27.8125,6.5,27.875
1685809386.95818666,7.75,29.375,6.75,27.8125,6.5,27.875
1685809386.990135415,7.75,29.375,6.75,27.8125,6.5,27.875
1685809387.022395168,7.75,29.375,6.5,27.8125,6.5,27.875
