time,boilerTempC,groupheadTempC,heatLevel
1691007886814,36.75,33.25,0.0
1691007886905,36.75,33.25,0.0
1691007886996,36.75,33.25,0.0
1691007887087,36.75,33.25,0.0
1691007887178,36.75,33.25,0.0
1691007887270,37.0,33.25,0.0
1691007887361,37.0,33.25,0.0
1691007887453,37.0,33.25,0.0
1691007887545,37.0,33.25,0.0
1691007887637,37.0,33.25,0.0
1691007887728,37.0,33.25,0.0
1691007887819,37.0,33.25,0.0
1691007887911,37.0,33.25,0.0
1691007888003,37.0,33.25,0.0
1691007888095,37.0,33.25,0.0
1691007888186,37.0,33.25,0.0
1691007888278,37.0,33.25,0.0
1691007888370,37.0,33.25,0.0
1691007888461,37.0,33.25,0.0
1691007888554,37.0,33.25,0.0
1691007888645,37.0,33.25,0.0
1691007888736,37.25,33.25,0.0
1691007888828,37.25,33.25,0.0
1691007888919,37.25,33.25,0.0
1691007889010,37.25,33.25,0.0
1691007889101,37.25,33.25,0.0
1691007889193,37.25,33.25,0.0
1691007889285,37.25,33.25,0.0
1691007889376,37.25,33.25,0.0
1691007889468,37.25,33.25,0.0
1691007889561,37.25,33.25,0.0
1691007889653,37.25,33.25,0.0
1691007889745,37.25,33.25,0.0
1691007889836,37.25,33.25,0.0
1691007889938,37.25,33.25,0.0
1691007890029,37.25,33.25,0.0
1691007890120,37.25,33.25,0.0
1691007890211,37.25,33.25,0.0
1691007890302,37.5,33.25,0.0
1691007890393,37.5,33.25,0.0
1691007890484,37.5,33.25,0.0
1691007890575,37.5,33.25,0.0
1691007890666,37.5,33.25,0.0
1691007890757,37.5,33.25,0.0
1691007890850,37.5,33.25,0.0
1691007890941,37.5,33.25,0.0
1691007891033,37.5,33.25,0.0
1691007891125,37.5,33.25,0.0
1691007891216,37.5,33.25,0.0
1691007891307,37.5,33.25,0.0
1691007891400,37.5,33.25,0.0
1691007891491,37.5,33.25,0.0
1691007891582,37.5,33.25,0.0
1691007891673,37.5,33.25,0.0
1691007891764,37.75,33.25,0.0
1691007891855,37.75,33.25,0.0
1691007891948,37.75,33.25,0.0
1691007892040,37.75,33.25,0.0
1691007892132,37.75,33.25,0.0
1691007892224,37.75,33.25,0.0
1691007892316,37.75,33.25,0.0
1691007892407,37.75,33.25,0.0
1691007892499,37.75,33.25,0.0
1691007892591,37.75,33.25,0.0
1691007892683,37.75,33.25,0.0
1691007892775,37.75,33.25,0.0
1691007892866,37.75,33.25,0.0
1691007892959,37.75,33.25,0.0
1691007893051,38.0,33.25,0.0
1691007893143,37.75,33.25,0.0
1691007893235,38.0,33.25,0.0
1691007893326,38.0,33.25,0.0
1691007893418,37.75,33.25,0.0
1691007893510,38.0,33.25,0.0
1691007893602,37.75,33.25,0.0
1691007893694,38.0,33.25,0.0
1691007893786,38.0,33.25,0.0
1691007893877,38.0,33.25,0.0
1691007893969,38.0,33.25,0.0
1691007894062,38.0,33.25,0.0
1691007894153,38.0,33.25,0.0
1691007894245,38.0,33.25,0.0
1691007894337,38.0,33.25,0.0
1691007894428,38.0,33.25,0.0
1691007894520,38.25,33.25,0.0
1691007894611,38.25,33.25,0.0
1691007894702,38.0,33.25,0.0
1691007894794,38.25,33.25,0.0
1691007894886,38.25,33.25,0.0
1691007894977,38.25,33.25,0.0
1691007895070,38.25,33.25,0.0
1691007895161,38.0,33.25,0.0
1691007895252,38.25,33.25,0.0
1691007895344,38.25,33.25,0.0
1691007895436,38.25,33.25,0.0
1691007895527,38.25,33.25,0.0
1691007895620,38.25,33.25,0.0
1691007895711,38.25,33.25,0.0
1691007895803,38.25,33.25,0.0
1691007895896,38.25,33.25,0.0
1691007895988,38.5,33.25,0.0
1691007896079,38.5,33.25,0.0
1691007896171,38.25,33.25,0.0
1691007896262,38.5,33.25,0.0
1691007896354,38.5,33.25,0.0
1691007896446,38.5,33.25,0.0
1691007896538,38.5,33.25,0.0
1691007896629,38.5,33.25,0.0
1691007896721,38.5,33.25,0.0
1691007896813,38.5,33.25,0.0
1691007896905,38.5,33.25,0.0
1691007896996,38.5,33.25,0.0
1691007897089,38.5,33.25,0.0
1691007897180,38.5,33.25,0.0
1691007897273,38.75,33.25,0.0
1691007897365,38.75,33.25,0.0
1691007897456,38.75,33.25,0.0
1691007897549,38.75,33.25,0.0
1691007897640,38.75,33.25,0.0
1691007897732,38.75,33.25,0.0
1691007897823,38.75,33.25,0.0
1691007897916,38.75,33.25,0.0
1691007898008,38.75,33.25,0.0
1691007898099,38.75,33.25,0.0
1691007898192,38.75,33.25,0.0
1691007898283,38.75,33.25,0.0
1691007898374,38.75,33.25,0.0
1691007898465,38.75,33.25,0.0
1691007898557,38.75,33.25,0.0
1691007898648,38.75,33.25,0.0
1691007898740,38.75,33.25,0.0
1691007898831,38.75,33.25,0.0
1691007898923,38.75,33.25,0.0
1691007899015,39.0,33.25,0.0
1691007899106,39.0,33.25,0.0
1691007899198,39.0,33.25,0.0
1691007899290,39.0,33.25,0.0
1691007899382,39.0,33.25,0.0
1691007899474,39.0,33.25,0.0
1691007899566,39.0,33.25,0.0
1691007899657,39.0,33.25,0.0
1691007899749,39.0,33.25,0.0
1691007899841,39.0,33.25,0.0
1691007899932,39.0,33.25,0.0
1691007900024,39.0,33.25,0.0
1691007900116,39.0,33.25,0.0
1691007900207,39.25,33.25,0.0
1691007900300,39.0,33.25,0.0
1691007900391,39.25,33.25,0.0
1691007900484,39.25,33.25,0.0
1691007900575,39.25,33.25,0.0
1691007900667,39.25,33.25,0.0
1691007900758,39.25,33.25,0.0
1691007900849,39.25,33.25,0.0
1691007900941,39.25,33.25,0.0
1691007901032,39.25,33.25,0.0
1691007901123,39.25,33.25,0.0
1691007901215,39.25,33.25,0.0
1691007901306,39.25,33.25,0.0
1691007901398,39.5,33.25,0.0
1691007901491,39.5,33.25,0.0
1691007901582,39.5,33.25,0.0
1691007901673,39.5,33.25,0.0
1691007901765,39.5,33.25,0.0
1691007901857,39.5,33.25,0.0
1691007901948,39.5,33.25,0.0
1691007902041,39.5,33.25,0.0
1691007902133,39.5,33.25,0.0
1691007902224,39.5,33.25,0.0
1691007902315,39.5,33.25,0.0
1691007902406,39.5,33.25,0.0
1691007902498,39.5,33.25,0.0
1691007902589,39.5,33.25,0.0
1691007902680,39.5,33.25,0.0
1691007902772,39.5,33.25,0.0
1691007902863,39.5,33.25,0.0
1691007902955,39.5,33.25,0.0
1691007903046,39.5,33.25,0.0
1691007903137,39.5,33.25,0.0
1691007903229,39.5,33.25,0.0
1691007903322,39.5,33.25,0.0
1691007903414,39.75,33.25,0.0
1691007903506,39.75,33.25,0.0
1691007903597,39.75,33.25,0.0
1691007903689,39.75,33.25,0.0
1691007903781,39.75,33.25,0.0
1691007903873,39.75,33.25,0.0
1691007903965,39.75,33.25,0.0
1691007904056,39.75,33.25,0.0
1691007904148,39.75,33.25,0.0
1691007904239,39.75,33.25,0.0
1691007904331,39.75,33.25,0.0
1691007904424,39.75,33.25,0.0
1691007904516,39.75,33.25,0.0
1691007904607,39.75,33.25,0.0
1691007904700,39.75,33.25,0.0
1691007904791,39.75,33.25,0.0
1691007904882,39.75,33.25,0.0
1691007904974,39.75,33.25,0.0
1691007905066,39.75,33.25,0.0
1691007905157,40.0,33.25,0.0
1691007905250,40.0,33.25,0.0
1691007905341,40.0,33.25,0.0
1691007905432,40.0,33.25,0.0
1691007905524,40.0,33.25,0.0
1691007905616,40.0,33.25,0.0
1691007905707,40.0,33.25,0.0
1691007905799,40.0,33.25,0.0
1691007905892,40.0,33.25,0.0
1691007905984,40.0,33.25,0.0
1691007906076,40.0,33.25,0.0
1691007906167,40.0,33.25,0.0
1691007906260,40.0,33.25,0.0
1691007906351,40.0,33.25,0.0
1691007906442,40.0,33.25,0.0
1691007906534,40.0,33.25,0.0
1691007906625,40.25,33.25,0.0
1691007906717,40.25,33.25,0.0
1691007906809,40.25,33.25,0.0
1691007906901,40.25,33.25,0.0
1691007906993,40.25,33.25,0.0
1691007907084,40.25,33.25,0.0
1691007907176,40.25,33.25,0.0
1691007907267,40.25,33.25,0.0
1691007907360,40.25,33.25,0.0
1691007907452,40.25,33.25,0.0
1691007907544,40.25,33.25,0.0
1691007907636,40.25,33.25,0.0
1691007907728,40.25,33.25,0.0
1691007907820,40.25,33.25,0.0
1691007907912,40.25,33.25,0.0
1691007908004,40.25,33.25,0.0
1691007908096,40.25,33.25,0.0
1691007908187,40.25,33.25,0.0
1691007908278,40.5,33.25,0.0
1691007908371,40.5,33.25,0.0
1691007908463,40.5,33.25,0.0
1691007908554,40.5,33.25,0.0
1691007908646,40.5,33.25,0.0
1691007908737,40.5,33.25,0.0
1691007908830,40.5,33.25,0.0
1691007908922,40.5,33.25,0.0
1691007909014,40.5,33.25,0.0
1691007909106,40.5,33.25,0.0
1691007909197,40.5,33.25,0.0
1691007909288,40.5,33.25,0.0
1691007909380,40.5,33.25,0.0
1691007909471,40.5,33.25,0.0
1691007909562,40.75,33.25,0.0
1691007909654,40.75,33.25,0.0
1691007909746,40.5,33.25,0.0
1691007909838,40.75,33.25,0.0
1691007909930,40.75,33.25,0.0
1691007910021,40.75,33.25,0.0
1691007910113,40.75,33.25,0.0
1691007910205,40.75,33.25,0.0
1691007910296,40.75,33.25,0.0
1691007910388,40.75,33.25,0.0
1691007910480,40.75,33.25,0.0
1691007910571,40.75,33.25,0.0
1691007910663,40.75,33.25,0.0
1691007910754,40.75,33.25,0.0
1691007910845,40.75,33.25,0.0
1691007910937,40.75,33.25,0.0
1691007911029,40.75,33.25,0.0
1691007911120,40.75,33.25,0.0
1691007911212,41.0,33.25,0.0
1691007911303,40.75,33.25,0.0
1691007911394,41.0,33.25,0.0
1691007911485,41.0,33.25,0.0
1691007911578,41.0,33.25,0.0
1691007911670,41.0,33.25,0.0
1691007911762,41.0,33.25,0.0
1691007911853,41.0,33.25,0.0
1691007911945,41.0,33.25,0.0
1691007912036,41.0,33.25,0.0
1691007912127,41.0,33.25,0.0
1691007912220,41.0,33.25,0.0
1691007912311,41.0,33.25,0.0
1691007912402,41.0,33.25,0.0
1691007912494,41.0,33.25,0.0
