time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691511984016,90.0,56.75,47.0,,1,0,0,0.0
1691511984107,90.0,56.75,47.0,,1,0,0,0.0
1691511984198,90.0,56.75,47.0,,1,0,0,0.0
1691511984290,90.0,56.75,47.0,,1,0,0,0.0
1691511984381,90.0,56.75,47.0,,1,0,0,0.0
1691511984472,90.0,56.75,47.0,,1,0,0,0.0
1691511984563,90.0,56.75,47.0,,1,0,0,0.0
1691511984656,90.0,56.75,47.0,,1,0,0,0.0
1691511984747,90.0,56.75,47.0,,1,0,0,0.0
1691511984838,90.0,56.75,47.0,,1,0,0,0.0
1691511984930,90.0,56.75,47.0,,1,0,0,0.0
1691511985022,90.0,56.75,47.0,,1,0,0,0.0
1691511985113,90.0,56.75,47.0,,1,0,0,0.0
1691511985205,90.0,56.75,47.0,,1,0,0,0.0
1691511985296,90.0,56.75,47.0,,1,0,0,0.0
1691511985387,90.0,56.75,47.0,,1,0,0,0.0
1691511985479,90.0,56.75,47.0,,1,0,0,0.0
1691511985571,90.0,56.75,47.0,,1,0,0,0.0
1691511985663,90.0,56.75,47.0,,1,0,0,0.0
1691511985755,90.0,57.0,47.0,,1,0,0,0.0
1691511985847,90.0,56.75,47.0,,1,0,0,0.0
1691511985939,90.0,56.75,47.0,,1,0,0,0.0
1691511986030,90.0,56.75,47.0,,1,0,0,0.0
1691511986121,90.0,56.75,47.0,,1,0,0,0.0
1691511986212,90.0,56.75,47.0,,1,0,0,0.0
1691511986304,90.0,56.75,47.0,,1,0,0,0.0
1691511986397,90.0,56.75,47.0,,1,0,0,0.0
1691511986489,90.0,56.75,47.0,,1,0,0,0.0
1691511986580,90.0,56.75,47.0,,1,0,0,0.0
1691511986672,90.0,56.75,47.0,,1,0,0,0.0
1691511986764,90.0,56.75,47.0,,1,0,0,0.0
1691511986856,90.0,56.75,47.0,,1,0,0,0.0
1691511986948,90.0,56.75,47.0,,1,0,0,0.0
1691511987040,90.0,56.75,47.0,,1,0,0,0.0
1691511987131,90.0,56.75,47.0,,1,0,0,0.0
1691511987222,90.0,56.75,47.0,,1,0,0,0.0
1691511987313,90.0,56.75,47.0,,1,0,0,0.0
1691511987405,90.0,56.75,47.0,,1,0,0,0.0
1691511987497,90.0,56.75,47.0,,1,0,0,0.0
1691511987589,90.0,56.75,47.0,,1,0,0,0.0
1691511987680,90.0,56.75,47.0,,1,0,0,0.0
1691511987771,90.0,56.75,47.0,,1,0,0,0.0
1691511987864,90.0,56.75,47.0,,1,0,0,0.0
1691511987955,90.0,56.75,47.0,,1,0,0,0.0
1691511988047,90.0,56.75,47.0,,1,0,0,0.0
1691511988139,90.0,56.75,47.0,,1,0,0,0.0
1691511988231,90.0,56.75,47.0,,1,0,0,0.0
1691511988322,90.0,56.75,47.0,,1,0,0,0.0
1691511988415,90.0,56.75,47.0,,1,0,0,0.0
1691511988507,90.0,56.75,47.0,,1,0,0,0.0
1691511988599,90.0,56.75,47.0,,1,0,0,0.0
1691511988691,90.0,56.75,47.0,,1,0,0,0.0
1691511988782,90.0,56.75,47.0,,1,0,0,0.0
1691511988874,90.0,56.75,47.0,,1,0,0,0.0
1691511988966,90.0,56.75,47.0,,1,0,0,0.0
1691511989058,90.0,56.75,47.0,,1,0,0,0.0
1691511989150,90.0,56.75,47.0,,1,0,0,0.0
1691511989241,90.0,56.75,47.0,,1,0,0,0.0
1691511989332,90.0,56.75,47.0,,1,0,0,0.0
1691511989425,90.0,56.75,47.0,,1,0,0,0.0
1691511989516,90.0,56.75,47.0,,1,0,0,0.0
1691511989608,90.0,56.75,47.0,,1,0,0,0.0
1691511989699,90.0,56.75,47.0,,1,0,0,0.0
