time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1687121301.115297325s,101,27.8125,-1000,-1000,100.5,27.6875
1687121301.147174063s,101,27.8125,-1000,-1000,100.5,27.6875
1687121301.178815803s,100.75,27.8125,-1000,-1000,100.25,27.6875
1687121301.211125537s,100.75,27.8125,100.25,27.3125,100.25,27.6875
1687121301.242737277s,100.75,27.8125,100.25,27.3125,100.25,27.6875
1687121301.275345008s,101,27.8125,-1000,-1000,100.25,27.6875
1687121301.306476752s,101,27.8125,-1000,-1000,100.25,27.6875
1687121301.339282482s,101,27.8125,-1000,-1000,100.25,27.6875
1687121301.370372226s,101,27.8125,-1000,-1000,100.25,27.75
1687121301.403116957s,101,27.8125,-1000,-1000,100.5,27.75
1687121301.434353699s,101,27.8125,100.5,27.375,100.5,27.6875
1687121301.467215429s,101,27.8125,100.5,27.375,100.5,27.6875
1687121301.498813169s,101,27.8125,-1000,-1000,100.5,27.6875
1687121301.531090903s,101,27.8125,-1000,-1000,100.5,27.6875
1687121301.562754643s,101,27.8125,-1000,-1000,100.5,27.6875
1687121301.595154376s,101,27.8125,-1000,-1000,100.5,27.75
1687121301.627045114s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121301.659287848s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121301.690409592s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121301.723180322s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121301.754403065s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121301.786355802s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121301.818431538s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121301.851241268s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121301.882327012s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121301.915199742s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121301.946411485s,100.75,27.8125,100.5,27.3125,100.5,27.75
1687121301.979247215s,100.75,27.8125,100.5,27.3125,100.5,27.6875
1687121302.010875954s,100.75,27.8125,-1000,-1000,100.25,27.6875
1687121302.043140689s,100.75,27.8125,-1000,-1000,100.25,27.6875
1687121302.074878428s,101,27.8125,-1000,-1000,100.25,27.6875
1687121302.106331169s,101,27.8125,-1000,-1000,100.25,27.6875
1687121302.1390309s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.170320642s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.202888374s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.234730112s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.266973847s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.298839584s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.330503324s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.362811058s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121302.394506797s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121302.426407534s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121302.459141265s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121302.490872004s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121302.52294074s,101,27.8125,-1000,-1000,100.5,27.6875
1687121302.554812478s,101,27.8125,-1000,-1000,100.5,27.75
1687121302.587014213s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121302.618840951s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121302.65052169s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121302.682797424s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121302.714531163s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121302.746888897s,101,27.8125,100.25,27.3125,100.5,27.6875
1687121302.778558636s,101,27.8125,100.25,27.375,100.5,27.75
1687121302.810787371s,100.75,27.8125,100.25,27.375,100.5,27.75
1687121302.842398111s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121302.874702845s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121302.906582582s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121302.938593319s,100.75,27.8125,100.25,27.3125,100.5,27.75
1687121302.970682055s,100.75,27.8125,100.25,27.3125,100.5,27.75
1687121303.002356794s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121303.034642528s,100.75,27.8125,100.5,27.375,100.5,27.6875
1687121303.066430267s,100.75,27.8125,100.5,27.375,100.5,27.6875
1687121303.098527003s,100.75,27.8125,100.5,27.375,100.5,27.6875
1687121303.131260733s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121303.162341477s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121303.195166207s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.226314951s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.258812683s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.290448423s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.322674158s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.354536896s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.387091628s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.419051365s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.450826103s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.482526842s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121303.514884576s,100.75,27.8125,100.25,27.375,100.5,27.75
1687121303.546912312s,100.75,27.8125,100.25,27.375,100.5,27.75
1687121303.578661051s,100.75,27.8125,100.25,27.375,100.5,27.75
1687121303.610686787s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121303.642465526s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121303.675343255s,100.75,27.8125,100.25,27.3125,100.5,27.75
1687121303.706727997s,100.5,27.8125,100,27.3125,100.5,27.75
1687121303.738328737s,100.5,27.8125,100,27.3125,100.5,27.6875
1687121303.770520472s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121303.803078204s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121303.834462946s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121303.866384683s,100.75,27.8125,100.25,27.3125,100.25,27.6875
1687121303.899093414s,100.75,27.8125,100.25,27.375,100.25,27.6875
1687121303.93111115s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121303.962905889s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121303.99436663s,100.75,27.8125,100,27.3125,100.25,27.6875
1687121304.026712363s,100.75,27.8125,100,27.3125,100.25,27.6875
1687121304.058322103s,100.75,27.8125,100,27.3125,100.25,27.6875
1687121304.090643837s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.123213569s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.154540311s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.187303042s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121304.218473785s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121304.251093517s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121304.283296252s,100.75,27.8125,100.25,27.3125,100.5,27.75
1687121304.314397996s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.347246725s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.378475468s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.410677203s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.443203936s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.474535678s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.507285408s,100.5,27.875,100.25,27.3125,100.5,27.6875
1687121304.538544151s,100.75,27.875,100.25,27.3125,100.5,27.6875
1687121304.571101883s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.603280618s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.634977357s,100.75,27.8125,100.25,27.3125,100.5,27.75
1687121304.667301091s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.69907183s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.731301564s,100.5,27.8125,100.25,27.375,100.5,27.6875
1687121304.762838305s,100.5,27.8125,100.25,27.375,100.5,27.6875
1687121304.794381045s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.826480781s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121304.859247511s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121304.890462254s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.922662989s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.954291729s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121304.987339457s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121305.018947197s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121305.051157932s,100.75,27.8125,100.25,27.3125,100.5,27.6875
1687121305.082740672s,100.75,27.8125,100.25,27.3125,100.5,27.75
1687121305.115098406s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121305.146758145s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121305.178867881s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121305.21051262s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121305.242706355s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121305.274336095s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121305.306716829s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121305.338391568s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121305.370560303s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121305.403139035s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121305.434975773s,100.75,27.8125,100,27.3125,100.5,27.75
1687121305.467052509s,100.75,27.8125,100,27.375,100.5,27.75
1687121305.49856625s,100.5,27.8125,100.25,27.375,100.5,27.75
1687121305.531130982s,100.5,27.8125,100.25,27.3125,100.5,27.75
1687121305.56290072s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121305.594653459s,100.5,27.8125,-1000,-1000,100.5,27.6875
1687121305.626898193s,100.5,27.8125,-1000,-1000,100.5,27.6875
1687121305.658581933s,100.5,27.8125,100.25,27.3125,100.5,27.6875
1687121305.690770668s,100.5,27.8125,100.25,27.375,100.5,27.6875
1687121305.722337408s,100.5,27.8125,100.25,27.375,100.75,27.6875
1687121305.755466135s,100.5,27.8125,100.25,27.3125,100.75,27.75
1687121305.787163874s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121305.818984612s,100.75,27.8125,-1000,-1000,100.75,27.6875
1687121305.850611352s,100.5,27.8125,-1000,-1000,100.75,27.6875
1687121305.882943086s,100.5,27.8125,100.25,27.375,100.75,27.6875
1687121305.914634825s,100.5,27.875,100.25,27.3125,100.75,27.75
1687121305.946990559s,100.25,27.875,100.25,27.3125,100.5,27.75
1687121305.978646298s,100.25,27.8125,100.25,27.3125,100.5,27.75
1687121306.010889033s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121306.042986769s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121306.074807507s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121306.107065241s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121306.139335976s,100.75,27.8125,-1000,-1000,100.75,27.6875
1687121306.170979715s,100.75,27.8125,100,27.3125,100.5,27.6875
1687121306.20318445s,100.75,27.8125,100,27.3125,100.5,27.6875
1687121306.234374194s,100.75,27.8125,100,27.3125,100.5,27.6875
1687121306.267189924s,100.75,27.875,100,27.3125,100.5,27.75
1687121306.298307667s,100.75,27.875,100,27.3125,100.75,27.75
1687121306.331064398s,100.75,27.875,-1000,-1000,100.75,27.75
1687121306.363192133s,100.75,27.875,-1000,-1000,100.75,27.75
1687121306.395075871s,100.75,27.875,100,27.3125,100.75,27.75
1687121306.426371613s,100.75,27.8125,100,27.3125,100.75,27.75
1687121306.458610348s,100.75,27.8125,100,27.3125,100.75,27.75
1687121306.49124808s,100.75,27.8125,100,27.3125,100.75,27.75
1687121306.522452823s,100.75,27.8125,100,27.3125,100.75,27.75
1687121306.554591558s,100.75,27.875,100,27.3125,100.75,27.75
1687121306.586537295s,100.75,27.875,100,27.3125,100.75,27.6875
1687121306.61871703s,100.75,27.875,-1000,-1000,100.75,27.6875
1687121306.650994765s,100.75,27.8125,-1000,-1000,100.75,27.6875
1687121306.682685504s,100.75,27.8125,100.25,27.375,100.75,27.6875
1687121306.715018238s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121306.746509979s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121306.779261709s,100.75,27.875,100.25,27.375,100.75,27.75
1687121306.810337453s,100.75,27.875,100.25,27.375,100.75,27.75
1687121306.842574188s,100.75,27.875,-1000,-1000,100.75,27.75
1687121306.874768923s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121306.906640661s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121306.938667397s,100.75,27.8125,100.25,27.375,100.75,27.6875
1687121306.970396136s,100.75,27.8125,100.25,27.375,100.75,27.6875
1687121307.002488872s,100.75,27.8125,100.25,27.3125,100.75,27.6875
1687121307.034401609s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121307.06710834s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121307.098416082s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121307.131076814s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121307.163297548s,100.75,27.8125,100.25,27.3125,100.75,27.6875
1687121307.194548291s,100.75,27.8125,100.25,27.3125,100.75,27.6875
1687121307.226364029s,100.75,27.8125,100.25,27.375,100.75,27.6875
1687121307.258608764s,100.75,27.8125,100.25,27.375,100.75,27.75
1687121307.290871498s,100.75,27.8125,100.25,27.375,100.75,27.75
1687121307.322506238s,100.75,27.8125,100.25,27.375,100.75,27.6875
1687121307.354788972s,101,27.8125,-1000,-1000,100.75,27.6875
1687121307.387033707s,101,27.8125,-1000,-1000,100.75,27.75
1687121307.418815445s,100.75,27.8125,100,27.3125,100.75,27.75
1687121307.451306178s,100.75,27.8125,100,27.3125,100.75,27.75
1687121307.482564921s,100.5,27.8125,100,27.3125,100.75,27.6875
1687121307.515384651s,100.5,27.8125,100,27.3125,100.75,27.6875
1687121307.546630393s,100.5,27.875,100,27.375,100.75,27.75
1687121307.578909128s,100.75,27.875,-1000,-1000,100.75,27.75
1687121307.610700866s,100.75,27.875,-1000,-1000,100.75,27.75
1687121307.642821602s,100.75,27.875,100.25,27.375,100.75,27.75
1687121307.674697339s,100.75,27.8125,100.25,27.375,100.75,27.75
1687121307.706849075s,100.75,27.8125,100.25,27.375,100.75,27.75
1687121307.738545814s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121307.77060255s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121307.802360289s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121307.834649023s,100.75,27.875,100.25,27.3125,100.75,27.75
1687121307.86655076s,100.75,27.875,-1000,-1000,100.75,27.75
1687121307.899227492s,100.75,27.8125,-1000,-1000,100.75,27.6875
1687121307.930578234s,100.75,27.8125,-1000,-1000,100.75,27.6875
1687121307.963226965s,100.75,27.8125,100,27.375,100.75,27.6875
1687121307.994610707s,100.75,27.8125,100,27.375,100.75,27.75
1687121308.027289438s,100.75,27.8125,100,27.375,100.75,27.75
1687121308.058409181s,100.75,27.875,100,27.375,100.75,27.75
1687121308.090939914s,100.75,27.875,-1000,-1000,100.5,27.75
1687121308.122698652s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121308.154869388s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121308.186809125s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121308.218467864s,100.75,27.8125,100.25,27.375,100.5,27.75
1687121308.250696599s,100.75,27.8125,100.25,27.375,100.75,27.75
1687121308.283254331s,100.75,27.8125,100.25,27.375,100.75,27.75
1687121308.314387075s,100.75,27.8125,100,27.375,100.75,27.75
1687121308.34659381s,100.75,27.8125,100,27.375,100.75,27.75
1687121308.378475547s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121308.411166278s,100.75,27.8125,-1000,-1000,100.5,27.75
1687121308.442431021s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121308.475165751s,100.5,27.8125,100,27.3125,100.75,27.75
1687121308.507247487s,100.5,27.875,100,27.375,100.75,27.75
1687121308.538285232s,100.75,27.875,100,27.375,100.75,27.75
1687121308.571013963s,100.75,27.8125,100,27.375,100.75,27.6875
1687121308.603102699s,100.5,27.8125,-1000,-1000,100.75,27.6875
1687121308.634980436s,100.5,27.8125,-1000,-1000,100.75,27.6875
1687121308.667206171s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121308.699053909s,100.5,27.8125,100.25,27.375,100.75,27.75
1687121308.730688648s,100.5,27.875,100.25,27.375,100.75,27.6875
1687121308.762930383s,100.75,27.875,100,27.375,100.75,27.6875
1687121308.794644122s,100.75,27.8125,100,27.375,100.75,27.6875
1687121308.827061855s,100.5,27.8125,-1000,-1000,100.75,27.6875
1687121308.858738595s,100.5,27.875,-1000,-1000,100.75,27.6875
1687121308.890998329s,100.5,27.875,-1000,-1000,100.75,27.6875
1687121308.922572069s,100.5,27.875,-1000,-1000,100.5,27.6875
1687121308.954445807s,100.5,27.875,-1000,-1000,100.5,27.6875
1687121308.986668542s,100.25,27.875,100.25,27.375,100.5,27.6875
1687121309.01842128s,100.25,27.8125,100.25,27.375,100.5,27.75
1687121309.050490016s,100.25,27.8125,-1000,-1000,100.75,27.75
1687121309.083270747s,100.25,27.875,-1000,-1000,100.75,27.75
1687121309.114526489s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.146403227s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.178574962s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121309.2104187s,100.5,27.8125,100.25,27.375,100.75,27.75
1687121309.243093431s,100.5,27.8125,100.25,27.375,100.75,27.75
1687121309.274512173s,100.5,27.8125,100,27.375,100.75,27.75
1687121309.307375902s,100.5,27.8125,100,27.375,100.75,27.75
1687121309.339109641s,100.5,27.8125,100.25,27.375,100.75,27.6875
1687121309.370357384s,100.5,27.875,-1000,-1000,100.75,27.6875
1687121309.403122114s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.434407857s,100.5,27.875,100.25,27.3125,100.75,27.75
1687121309.467234587s,100.5,27.875,100.25,27.375,100.75,27.75
1687121309.498337331s,100.25,27.875,100.25,27.375,100.75,27.75
1687121309.531099061s,100.25,27.8125,100.25,27.375,100.75,27.75
1687121309.563163797s,100.5,27.8125,100.25,27.375,100.75,27.75
1687121309.595036535s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.626370277s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.658596012s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.691237743s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.722513486s,100.5,27.875,100.25,27.3125,100.75,27.75
1687121309.755320216s,100.5,27.8125,100.25,27.3125,100.75,27.75
1687121309.786583958s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121309.81921869s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121309.851040428s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121309.883193163s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121309.9151259s,100.5,27.875,-1000,-1000,100.75,27.75
1687121309.946531642s,100.5,27.875,-1000,-1000,100.5,27.75
1687121309.978813376s,100.5,27.875,-1000,-1000,100.5,27.75
1687121310.010444116s,100.5,27.875,-1000,-1000,100.5,27.6875
1687121310.042686851s,100.5,27.8125,-1000,-1000,100.5,27.6875
1687121310.074866586s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121310.106714324s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121310.138880059s,100.5,27.8125,-1000,-1000,100.75,27.6875
1687121310.170661797s,100.5,27.8125,-1000,-1000,100.5,27.6875
1687121310.202774533s,100.5,27.8125,-1000,-1000,100.5,27.6875
1687121310.23470827s,100.5,27.8125,100.25,27.375,100.5,27.75
1687121310.266433009s,100.5,27.8125,100.25,27.3125,100.75,27.75
1687121310.298683744s,100.75,27.8125,100.25,27.3125,100.75,27.75
1687121310.331257476s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121310.362554218s,100.75,27.875,-1000,-1000,100.75,27.75
1687121310.394292957s,100.5,27.875,-1000,-1000,100.75,27.75
1687121310.42666769s,100.5,27.875,-1000,-1000,100.75,27.75
1687121310.458876425s,100.75,27.875,100.25,27.375,100.75,27.6875
1687121310.490592164s,100.75,27.8125,100.25,27.375,100.5,27.6875
1687121310.523240895s,100.5,27.8125,100.25,27.375,100.5,27.6875
1687121310.555161633s,100.5,27.8125,-1000,-1000,100.5,27.6875
1687121310.586348376s,100.5,27.8125,-1000,-1000,100.5,27.6875
1687121310.619148106s,100.25,27.8125,-1000,-1000,100.5,27.6875
1687121310.65029385s,100.25,27.8125,-1000,-1000,100.5,27.6875
1687121310.68306458s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121310.714283323s,100.5,27.875,-1000,-1000,100.75,27.75
1687121310.747222052s,100.5,27.875,-1000,-1000,100.75,27.75
1687121310.778923791s,100.5,27.875,100.25,27.375,100.75,27.75
1687121310.811132526s,100.5,27.875,100.25,27.375,100.75,27.75
1687121310.842734266s,100.5,27.875,-1000,-1000,100.75,27.75
1687121310.875370997s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121310.906487741s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121310.939281471s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121310.970426215s,100.5,27.8125,-1000,-1000,100.75,27.6875
1687121311.003202945s,100.5,27.875,100,27.375,100.5,27.6875
1687121311.034438688s,100.5,27.875,100.25,27.375,100.5,27.6875
1687121311.066387425s,100.5,27.875,-1000,-1000,100.5,27.6875
1687121311.099063156s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121311.130345899s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121311.16300463s,100.5,27.875,-1000,-1000,100.5,27.75
1687121311.19460437s,100.25,27.875,100.25,27.375,100.5,27.75
1687121311.226740106s,100.25,27.875,100.25,27.375,100.75,27.75
1687121311.258463845s,100.25,27.875,100.25,27.375,100.75,27.6875
1687121311.290700579s,100.25,27.875,-1000,-1000,100.5,27.6875
1687121311.322482318s,100.25,27.875,-1000,-1000,100.5,27.75
1687121311.354714052s,100.5,27.875,-1000,-1000,100.75,27.75
1687121311.386661789s,100.5,27.875,-1000,-1000,100.75,27.75
1687121311.418359529s,100.5,27.875,-1000,-1000,100.75,27.75
1687121311.450646263s,100.5,27.875,-1000,-1000,100.75,27.75
1687121311.483251994s,100.25,27.875,-1000,-1000,100.75,27.6875
1687121311.515144732s,100.25,27.875,100.5,27.375,100.75,27.6875
1687121311.546327475s,100.25,27.8125,100.5,27.375,100.75,27.6875
1687121311.579138205s,100.25,27.8125,-1000,-1000,100.75,27.6875
1687121311.610798945s,100.25,27.8125,-1000,-1000,100.75,27.6875
1687121311.643040679s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121311.674772418s,100.5,27.875,-1000,-1000,100.75,27.75
1687121311.706940154s,100.5,27.875,-1000,-1000,100.75,27.75
1687121311.739070889s,100.5,27.875,100.25,27.375,100.75,27.75
1687121311.770831628s,100.5,27.8125,100.25,27.375,100.75,27.75
1687121311.802896364s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121311.834835101s,100.5,27.875,-1000,-1000,100.75,27.75
1687121311.867040836s,100.75,27.875,-1000,-1000,100.75,27.6875
1687121311.898852574s,100.75,27.8125,-1000,-1000,100.5,27.6875
1687121311.93098531s,100.5,27.8125,-1000,-1000,100.5,27.75
1687121311.962763048s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121311.995004783s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121312.026857521s,100.5,27.8125,100.5,27.375,100.75,27.75
1687121312.058905257s,100.5,27.8125,100.5,27.375,100.75,27.75
1687121312.090796994s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121312.122472734s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121312.154828467s,100.5,27.8125,-1000,-1000,100.75,27.6875
1687121312.186487207s,100.5,27.875,-1000,-1000,100.5,27.6875
1687121312.218583943s,100.5,27.875,-1000,-1000,100.5,27.75
1687121312.250723678s,100.5,27.875,100.25,27.375,100.75,27.75
1687121312.282460417s,100.5,27.875,100.25,27.375,100.75,27.75
1687121312.314759151s,100.75,27.875,-1000,-1000,100.75,27.75
1687121312.346703888s,100.75,27.8125,-1000,-1000,100.75,27.75
1687121312.378943623s,100.5,27.8125,-1000,-1000,100.75,27.75
1687121312.410705361s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.442779098s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.474605836s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.506961569s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.539260303s,100.5,27.875,100.5,27.375,100.75,27.75
1687121312.570895043s,100.5,27.875,100.5,27.375,100.75,27.75
1687121312.603105778s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.634327521s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.66721925s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.698400994s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.730690728s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.762370467s,100.5,27.875,100.5,27.375,100.75,27.75
1687121312.794667201s,100.5,27.8125,100.5,27.375,100.75,27.75
1687121312.827095935s,100.5,27.8125,-1000,-1000,100.75,27.8125
1687121312.858871673s,100.5,27.875,-1000,-1000,100.75,27.8125
1687121312.890969409s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.922741147s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.954957882s,100.5,27.875,-1000,-1000,100.75,27.75
1687121312.98684762s,100.5,27.875,-1000,-1000,100.75,27.75
1687121313.019119354s,100.5,27.875,-1000,-1000,100.5,27.75
1687121313.050424097s,100.5,27.875,-1000,-1000,100.5,27.75
1687121313.083101828s,100.5,27.875,-1000,-1000,100.75,27.75
1687121313.114482569s,100.5,27.875,-1000,-1000,100.75,27.75
1687121313.146723304s,100.5,27.875,-1000,-1000,100.75,27.75
1687121313.178508042s,100.5,27.875,-1000,-1000,100.75,27.75
1687121313.210691778s,100.75,27.875,-1000,-1000,100.75,27.6875
1687121313.242937512s,100.75,27.875,-1000,-1000,100.5,27.6875
1687121313.274702251s,100.75,27.875,100.25,27.375,100.5,27.75
1687121313.307240983s,100.75,27.875,100.25,27.375,100.75,27.75
1687121313.338306727s,100.75,27.875,100.25,27.375,100.75,27.75
1687121313.371046458s,100.75,27.875,-1000,-1000,100.5,27.75
1687121313.403174193s,100.75,27.875,-1000,-1000,100.5,27.75
1687121313.43514593s,100.5,27.875,-1000,-1000,100.5,27.75
1687121313.466354673s,100.5,27.875,-1000,-1000,100.75,27.75
1687121313.499139404s,100.75,27.875,100,27.375,100.75,27.75
1687121313.531239139s,100.75,27.875,100,27.375,100.75,27.75
1687121313.563004878s,100.75,27.875,99.75,27.375,100.75,27.75
1687121313.594259621s,100.75,27.875,-1000,-1000,100.75,27.75
1687121313.62715335s,100.75,27.875,-1000,-1000,100.75,27.75
1687121313.65876909s,100.75,27.875,-1000,-1000,100.75,27.75
1687121313.691080824s,100.75,27.875,-1000,-1000,100.75,27.75
1687121313.72318956s,100.75,27.875,100.25,27.375,100.75,27.75
1687121313.755016298s,100.75,27.875,100.25,27.375,100.75,27.75
1687121313.787211033s,100.75,27.875,100.25,27.375,100.75,27.75
